196,10,Jawa Tengah,Kabupaten,Klaten,2023-11-02 18:18:26,2023-11-02 18:18:26
197,1,Bali,Kabupaten,Klungkung,2023-11-02 18:18:26,2023-11-02 18:18:26
198,30,Sulawesi Tenggara,Kabupaten,Kolaka,2023-11-02 18:18:26,2023-11-02 18:18:26
199,30,Sulawesi Tenggara,Kabupaten,Kolaka Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
200,30,Sulawesi Tenggara,Kabupaten,Konawe,2023-11-02 18:18:26,2023-11-02 18:18:26
201,30,Sulawesi Tenggara,Kabupaten,Konawe Selatan,2023-11-02 18:18:26,2023-11-02 18:18:26
202,30,Sulawesi Tenggara,Kabupaten,Konawe Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
203,13,Kalimantan Selatan,Kabupaten,Kotabaru,2023-11-02 18:18:26,2023-11-02 18:18:26
204,31,Sulawesi Utara,Kota,Kotamobagu,2023-11-02 18:18:26,2023-11-02 18:18:26
205,14,Kalimantan Tengah,Kabupaten,Kotawaringin Barat,2023-11-02 18:18:26,2023-11-02 18:18:26
206,14,Kalimantan Tengah,Kabupaten,Kotawaringin Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
207,26,Riau,Kabupaten,Kuantan Singingi,2023-11-02 18:18:26,2023-11-02 18:18:26
208,12,Kalimantan Barat,Kabupaten,Kubu Raya,2023-11-02 18:18:26,2023-11-02 18:18:26
209,10,Jawa Tengah,Kabupaten,Kudus,2023-11-02 18:18:26,2023-11-02 18:18:26
210,5,DI Yogyakarta,Kabupaten,Kulon Progo,2023-11-02 18:18:26,2023-11-02 18:18:26
211,9,Jawa Barat,Kabupaten,Kuningan,2023-11-02 18:18:26,2023-11-02 18:18:26
212,23,Nusa Tenggara Timur (NTT),Kabupaten,Kupang,2023-11-02 18:18:26,2023-11-02 18:18:26
213,23,Nusa Tenggara Timur (NTT),Kota,Kupang,2023-11-02 18:18:26,2023-11-02 18:18:26
214,15,Kalimantan Timur,Kabupaten,Kutai Barat,2023-11-02 18:18:26,2023-11-02 18:18:26
215,15,Kalimantan Timur,Kabupaten,Kutai Kartanegara,2023-11-02 18:18:26,2023-11-02 18:18:26
216,15,Kalimantan Timur,Kabupaten,Kutai Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
217,34,Sumatera Utara,Kabupaten,Labuhan Batu,2023-11-02 18:18:26,2023-11-02 18:18:26
218,34,Sumatera Utara,Kabupaten,Labuhan Batu Selatan,2023-11-02 18:18:26,2023-11-02 18:18:26
219,34,Sumatera Utara,Kabupaten,Labuhan Batu Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
220,33,Sumatera Selatan,Kabupaten,Lahat,2023-11-02 18:18:26,2023-11-02 18:18:26
221,14,Kalimantan Tengah,Kabupaten,Lamandau,2023-11-02 18:18:26,2023-11-02 18:18:26
222,11,Jawa Timur,Kabupaten,Lamongan,2023-11-02 18:18:26,2023-11-02 18:18:26
223,18,Lampung,Kabupaten,Lampung Barat,2023-11-02 18:18:26,2023-11-02 18:18:26
224,18,Lampung,Kabupaten,Lampung Selatan,2023-11-02 18:18:26,2023-11-02 18:18:26
225,18,Lampung,Kabupaten,Lampung Tengah,2023-11-02 18:18:26,2023-11-02 18:18:26
226,18,Lampung,Kabupaten,Lampung Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
227,18,Lampung,Kabupaten,Lampung Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
228,12,Kalimantan Barat,Kabupaten,Landak,2023-11-02 18:18:26,2023-11-02 18:18:26
229,34,Sumatera Utara,Kabupaten,Langkat,2023-11-02 18:18:26,2023-11-02 18:18:26
230,21,Nanggroe Aceh Darussalam (NAD),Kota,Langsa,2023-11-02 18:18:26,2023-11-02 18:18:26
231,24,Papua,Kabupaten,Lanny Jaya,2023-11-02 18:18:26,2023-11-02 18:18:26
232,3,Banten,Kabupaten,Lebak,2023-11-02 18:18:26,2023-11-02 18:18:26
233,4,Bengkulu,Kabupaten,Lebong,2023-11-02 18:18:26,2023-11-02 18:18:26
234,23,Nusa Tenggara Timur (NTT),Kabupaten,Lembata,2023-11-02 18:18:26,2023-11-02 18:18:26
235,21,Nanggroe Aceh Darussalam (NAD),Kota,Lhokseumawe,2023-11-02 18:18:26,2023-11-02 18:18:26
236,32,Sumatera Barat,Kabupaten,Lima Puluh Koto/Kota,2023-11-02 18:18:26,2023-11-02 18:18:26
237,17,Kepulauan Riau,Kabupaten,Lingga,2023-11-02 18:18:26,2023-11-02 18:18:26
238,22,Nusa Tenggara Barat (NTB),Kabupaten,Lombok Barat,2023-11-02 18:18:26,2023-11-02 18:18:26
239,22,Nusa Tenggara Barat (NTB),Kabupaten,Lombok Tengah,2023-11-02 18:18:26,2023-11-02 18:18:26
240,22,Nusa Tenggara Barat (NTB),Kabupaten,Lombok Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
241,22,Nusa Tenggara Barat (NTB),Kabupaten,Lombok Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
242,33,Sumatera Selatan,Kota,Lubuk Linggau,2023-11-02 18:18:26,2023-11-02 18:18:26
243,11,Jawa Timur,Kabupaten,Lumajang,2023-11-02 18:18:26,2023-11-02 18:18:26
244,28,Sulawesi Selatan,Kabupaten,Luwu,2023-11-02 18:18:26,2023-11-02 18:18:26
245,28,Sulawesi Selatan,Kabupaten,Luwu Timur,2023-11-02 18:18:26,2023-11-02 18:18:26
246,28,Sulawesi Selatan,Kabupaten,Luwu Utara,2023-11-02 18:18:26,2023-11-02 18:18:26
247,11,Jawa Timur,Kabupaten,Madiun,2023-11-02 18:18:26,2023-11-02 18:18:26
248,11,Jawa Timur,Kota,Madiun,2023-11-02 18:18:26,2023-11-02 18:18:26
249,10,Jawa Tengah,Kabupaten,Magelang,2023-11-02 18:18:26,2023-11-02 18:18:26
250,10,Jawa Tengah,Kota,Magelang,2023-11-02 18:18:26,2023-11-02 18:18:26
251,11,Jawa Timur,Kabupaten,Magetan,2023-11-02 18:18:26,2023-11-02 18:18:26
252,9,Jawa Barat,Kabupaten,Majalengka,2023-11-02 18:18:26,2023-11-02 18:18:26
253,27,Sulawesi Barat,Kabupaten,Majene,2023-11-02 18:18:26,2023-11-02 18:18:26
254,28,Sulawesi Selatan,Kota,Makassar,2023-11-02 18:18:26,2023-11-02 18:18:26
255,11,Jawa Timur,Kabupaten,Malang,2023-11-02 18:18:26,2023-11-02 18:18:26
256,11,Jawa Timur,Kota,Malang,2023-11-02 18:18:26,2023-11-02 18:18:26
257,16,Kalimantan Utara,Kabupaten,Malinau,2023-11-02 18:18:26,2023-11-02 18:18:26
258,19,Maluku,Kabupaten,Maluku Barat Daya,2023-11-02 18:18:26,2023-11-02 18:18:26
259,19,Maluku,Kabupaten,Maluku Tengah,2023-11-02 18:18:26,2023-11-02 18:18:26
260,19,Maluku,Kabupaten,Maluku Tenggara,2023-11-02 18:18:26,2023-11-02 18:18:26
261,19,Maluku,Kabupaten,Maluku Tenggara Barat,2023-11-02 18:18:26,2023-11-02 18:18:26
262,27,Sulawesi Barat,Kabupaten,Mamasa,2023-11-02 18:18:26,2023-11-02 18:18:26
