89,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Manyak Payed,2023-11-02 18:18:25,2023-11-02 18:18:25
90,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Rantau,2023-11-02 18:18:25,2023-11-02 18:18:25
91,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Sekerak,2023-11-02 18:18:25,2023-11-02 18:18:25
92,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Seruway,2023-11-02 18:18:25,2023-11-02 18:18:25
93,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Tamiang Hulu,2023-11-02 18:18:25,2023-11-02 18:18:25
94,21,Nanggroe Aceh Darussalam (NAD),7,Aceh Tamiang,Kabupaten,Tenggulun,2023-11-02 18:18:25,2023-11-02 18:18:25
95,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Atu Lintang,2023-11-02 18:18:25,2023-11-02 18:18:25
96,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Bebesen,2023-11-02 18:18:25,2023-11-02 18:18:25
97,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Bies,2023-11-02 18:18:25,2023-11-02 18:18:25
98,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Bintang,2023-11-02 18:18:25,2023-11-02 18:18:25
99,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Celala,2023-11-02 18:18:25,2023-11-02 18:18:25
100,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Jagong Jeget,2023-11-02 18:18:25,2023-11-02 18:18:25
101,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Kebayakan,2023-11-02 18:18:25,2023-11-02 18:18:25
102,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Ketol,2023-11-02 18:18:25,2023-11-02 18:18:25
103,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Kute Panang,2023-11-02 18:18:25,2023-11-02 18:18:25
104,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Linge,2023-11-02 18:18:25,2023-11-02 18:18:25
105,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Lut Tawar,2023-11-02 18:18:25,2023-11-02 18:18:25
106,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Pegasing,2023-11-02 18:18:25,2023-11-02 18:18:25
107,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Rusip Antara,2023-11-02 18:18:25,2023-11-02 18:18:25
108,21,Nanggroe Aceh Darussalam (NAD),8,Aceh Tengah,Kabupaten,Silih Nara,2023-11-02 18:18:25,2023-11-02 18:18:25
109,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Babul Makmur,2023-11-02 18:18:25,2023-11-02 18:18:25
110,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Babul Rahmah,2023-11-02 18:18:25,2023-11-02 18:18:25
111,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Babussalam,2023-11-02 18:18:25,2023-11-02 18:18:25
112,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Badar,2023-11-02 18:18:25,2023-11-02 18:18:25
113,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Bambel,2023-11-02 18:18:25,2023-11-02 18:18:25
114,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Bukit Tusam,2023-11-02 18:18:25,2023-11-02 18:18:25
115,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Darul Hasanah,2023-11-02 18:18:25,2023-11-02 18:18:25
116,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Deleng Pokhisen,2023-11-02 18:18:25,2023-11-02 18:18:25
117,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Ketambe,2023-11-02 18:18:25,2023-11-02 18:18:25
118,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Lawe Alas,2023-11-02 18:18:25,2023-11-02 18:18:25
119,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Lawe Bulan,2023-11-02 18:18:25,2023-11-02 18:18:25
120,21,Nanggroe Aceh Darussalam (NAD),9,Aceh Tenggara,Kabupaten,Lawe Sigala-Gala,2023-11-02 18:18:25,2023-11-02 18:18:25
